recipe_id,recipe_name,recipe_method,recipe_kind,recipe_difficulty,recipe_rating,recipe_ingredient,recipe_kcal,recipe_carbohydrate,recipe_protein,recipe_fat,recipe_natrium,recipe_thumbnail,recipe_bittersweet,recipe_spicy,recipe_goso,recipe_oily,recipe_sweetsour,recipe_plain
recipe-322,세 가지곡물콩라미수,끓이기,후식,0,0,"미숫가루(50g), 통조림콩(20g), 검은콩(20g), 바나나(1개),
흑임자(5g), 달걀(1개), 우유(200g), 애플민트(10g),
버터(20g), 설탕(10g)",215.4,39.9,6.7,3.2,108.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00609_1.png,0,0,0,0,0,0
recipe-323,크림치즈 망고무스,끓이기,후식,0,0,"망고퓨레(50g), 라즈베리(10g), 피스타치오(30g),
크림치즈(50g), 요거트(50g), 생크림(50g), 판젤라틴(1장),
레몬(1/4개), 애플민트(10g), 설탕(20g)",333.2,55.6,7.3,9.1,69.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00610_1.png,0,0,0,0,0,0
recipe-324,토마토주스를곁들인컵토마토,볶기,반찬,0,0,"줄기토마토(3개), 토마토(100g), 오이(50g), 양파(30g),
올리브오일(10g), 설탕(30g)",53.7,12.2,1,0.1,226.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00611_1.png,0,0,0,0,0,0
recipe-325,해산물 훈제연어롤,기타,반찬,0,0,"연어(훈제연어, 120g), 주꾸미(100g), 소라(50g), 완두콩(20g),
샐러리(30g), 파프리카(1/2개), 오이(20g), 당근(20g),
양파(20g), 고추장(20g), 식초(20g), 설탕(20g), 소금(0.3g)",271.8,8.3,33,11.8,566.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00612_1.png,0,0,0,0,0,0
recipe-326,인절미 무스와 수정과 아이스크림,기타,후식,0,0,"홍시(1개), 콩가루(20g), 계피(10g), 생강(20g), 호두(10g),
곶감(2개), 자몽(1/6개), 판젤라틴(1장)",126.1,30.5,0.9,0,44.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00613_1.png,0,0,0,0,0,0
recipe-327,감닭떡갈비,굽기,반찬,0,0,"재료 : 닭고기(120g), 감자(200g), 양파(50g), 달걀(1개),
마늘(10g), 찹쌀가루(50g), 매실청(5g), 소금(0.3g),
후춧가루(0.5g), 식용유(20g)",348.3,55.7,17.2,6.3,128.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00614_1.png,0,0,0,0,0,0
recipe-328,겨자아욱쌈밥,찌기,밥,0,0,"현미(200g), 두부(100g), 아욱(100g), 날치알(50g),
단호박(1/6개), 새싹(20g), 된장(20g), 생크림(20g),
매실청(20g), 참기름(5g)",359.5,64.9,13.6,5,264.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00615_1.png,0,0,0,0,0,0
recipe-329,다마고도후,찌기,반찬,0,0,"달걀(1개), 다시마(10g), 요리술(10g), 저염간장(5g),
날치알(20g), 말린 매생이(10g), 무순(2g)",107.6,0.8,9,7.6,178.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00616_1.png,0,0,0,0,0,0
recipe-330,단호박생채,기타,반찬,0,0,"단호박(1/2개), 부추(30g), 양파(30g), 까나리액젓(20g),
건새우(20g), 다시마(10g), 매실액(20g), 마늘(10g), 배(1/4개),
고춧가루(20g)",167,36.2,3.4,1,953.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00617_1.png,0,0,0,0,0,0
recipe-331,닭가슴살 스테이크,굽기,일품,0,0,"닭고기(가슴살, 150g), 토마토(100g), 가지(1개), 치즈(1장),
오레가노(2g), 마늘(20g), 소금(0.2g), 후춧가루(0.01g),
올리브오일(20g)",242.4,4.4,22,15.2,549.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00618_1.png,0,0,0,0,0,0
recipe-332,머스터드 드레싱을 이용한 레즈와즈 샐러드,기타,반찬,0,0,"레즈와즈
메추리알 40g(4개), 양상추 70g(2장), 방울토마토 50g(5개), 올리브 3알, 식초약간, 소금약간
머스터드 드레싱
머스터드 20g(1½큰술), 화이트와인 40g(2⅔큰술), 후추 5g(1작은술)",251,10,8,16,358,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00076_1.png,0,0,0,0,0,0
recipe-333,마늘드레싱을 곁들인 키위샐러드,기타,반찬,0,0,"키위샐러드
키위 60g(1개), 방울토마토 100g(10개), 양상추 70g(2장), 아몬드 10g(6알), 땅콩 10g(10알), 무순 약간
마늘 드레싱
사과식초 30g(2큰술), 설탕 15g(1큰술), 물 50ml(1/4컵), 다진 마늘 5g(1작은술)",350,36,13,17,59,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00077_1.png,0,0,0,0,0,0
recipe-334,구운 관자 샐러드와 깻잎오일,굽기,반찬,0,0,"관자구이
관자 50g(5개), 후추 2g(1/2작은술), 올리브유 10g(2작은술)
곁들임
돌나물 10g(4줄기), 식용 꽃 약간
석류거품
석류원액 10g(2작은술), 레시틴가루 3g, 물 100ml(1/2컵)
깻잎오일
깻잎 6g(3장), 올리브유 50g(1/4컵)",155,6,28,2,168,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00078_1.png,0,0,0,0,0,0
recipe-335,어묵 아스파라거스 샐러드,기타,반찬,0,0,"검은깨 된장 소스
된장 5g(1작은술), 마요네즈 5g(1작은술), 검은깨 3g(2/3작은술)
어묵아스파라거스 샐러드
어묵 2장, 아스파라거스 2개, 노랑 파프리카 15g(1/5개), 빨강 파프리카 15g(1/5개), 소금 약간",230,24,7,12,556,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00079_1.png,0,0,0,0,0,0
recipe-336,마고구마 샐러드,굽기,반찬,0,0,"마고구마참치
캔 참치 150g(1캔), 호박고구마 100g(1개), 방울토마토 100g(10개), 마 50g(1/3개), 올리브유 30g(2큰술), 무순 15g
매실 드레싱
매실액 50g(3⅓큰술), 올리브유 10g(2작은술)",465,39,26,23,168,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00080_1.png,0,0,0,0,0,0
recipe-337,유자청 가지 연근 샐러드,기타,반찬,0,0,"가지연근 샐러드
가지 20g(1/4개), 연근 30g(5cm), 파프리카 40g(1/2개), 올리브유 10g(2작은술), 김 1/2장, 식초 약간
유자청 드레싱
유자청 30g(2큰술), 레몬즙 10g(2작은술), 올리브유 15g(1큰술), 물 100ml(1/2컵)",310,38,3,16,33,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00081_1.png,0,0,0,0,0,0
recipe-338,건강그린 샐러드와 고소한 두유드레싱,기타,반찬,0,0,"건강그린 샐러드
양상추 40g(1장), 치커리 10g(3줄기), 레드치커리 10g(3줄기), 방울토마토 40g(4개), 주황 파프리카 10g(5ⅹ3cm)
두유 드레싱
두유 40g(2⅔큰술), 마요네즈 15g(1큰술), 물엿 3g(2/3작은술), 식초 3g(2/3작은술), 물 15ml(1큰술), 설탕 약간",150,16,3,8,201,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00082_1.png,0,0,0,0,0,0
recipe-339,배즙 오징어 샐러드,끓이기,반찬,0,0,"오징어 샐러드
오징어 70g(1/2마리), 방울토마토 100g(10개), 양상추 40g(1장), 양파 40g(1/3개), 오이 20g(2cm), 블랙올리브(5개), 저염소금 약간
간장배즙 드레싱
배즙 25g(1⅔큰술), 저염간장 10g(2작은술), 올리브유 10g(2작은술), 마늘 5g(1쪽), 깨소금 2g(1/3작은술), 꿀 2g(1/3작은술), 참기름 약간",155,12,13,6,394,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00083_1.png,0,0,0,0,0,0
recipe-340,레몬폰즈 소스와 부추 무채 두부 샐러드,기타,반찬,0,0,"부추무채두부 샐러드
두부 90g(1/4모), 부추 10g(3줄기), 무 2g, 오이 2g, 검은깨 약간, 소금 약간, 참기름 약간
레몬폰즈 소스
사과 50g(1/3개), 양파 40g(1/3개), 미림 25g(1⅔큰술), 정종 25g(1⅔큰술), 식초 30g(2큰술), 물 15㎖(1큰술), 홍고추 10g(1개), 레몬즙 5g(1작은술), 꿀 7g(1/2큰술), 다시마 5cm, 간장 10g(2작은술), 가쓰오부시 3g",165,13,10,8,272,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00084_1.png,0,0,0,0,0,0
recipe-341,케일 오미자 샐러드,기타,반찬,0,0,"케일 샐러드
보라로즈케일 15g(3장), 흰로즈케일 15g(3장), 케일 15g(3장)
오미자 드레싱
오미자물 100g(1/2컵), 요리당 15g(1큰술), 식초 2g(1/2작은술)",60,13,2,0,80,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00085_1.png,0,0,0,0,0,0
recipe-342,꼬막 달래 된장 무침,끓이기,반찬,0,0,"주재료
꼬막 1000g, 달래 100g(2단), 깻잎 10g(10장), 파프리카 100g(1개)
소스
된장 15g(1큰술), 고추장 5g(1작은술), 사과즙 300g(1/2컵), 참기름 20g(1⅓큰술), 깨 15g(1큰술), 다진 마늘 10g(2작은술)",70.1,6.9,5.1,2.4,204,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00163_1.png,0,0,0,0,0,0
recipe-343,양송이 두부 구이,굽기,반찬,0,0,"주재료
양송이버섯 120g(6개), 두부 220g(1/2모), 베이컨 20g(2장), 파프리카 100g(1개), 달걀10g(2작은술)
소스
간장 15g(1큰술), 식초 15g(1큰술), 양파 140g(1개), 홍고추 20g(2개), 청고추 20g(2개)",81.3,3.8,6.8,4.3,172.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00164_1.png,0,0,0,0,0,0
recipe-344,베이컨 가지 말이,끓이기,반찬,0,0,"주재료
가지 150g(1/2개), 베이컨 80g(8장), 홍파프리카 50g(1/2개), 황파프리카 50g(1/2개), 청파프리카 50g(1/2개), 미나리 30g 소스
고추장 5g(1작은술), 와사비 1g(1/3작은술),
고춧가루 2g(1/2작은술), 배 10g(2cm), 양파 2g(1cm), 마늘 1g(1/5개), 올리고당 5g(1작은술), 사과식초 5g(1/2작은술)",141.5,7.5,4.7,10.3,150.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00165_1.png,0,0,0,0,0,0
recipe-345,동태살 채소 말이,끓이기,반찬,0,0,"주재료
지단 50g, 당근 40g(1/4개), 라이스페이퍼 40g(5장), 동태살 120g(1/4마리), 양상추 40g(6장), 양파 40g(1/3개), 파프리카 40(1/2개), 청피망 40g(1/2개) 소스
땅콩버터 10g(2작은술), 토마토 칠리소스 10g(2작은술)",99.3,15.4,7.1,1,80.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00166_1.png,0,0,0,0,0,0
recipe-346,고등어 찜,찌기,반찬,0,0,"주재료
고등어 200g(1/2마리), 미나리 20g, 대파 40g(1개),
파기름 45g(3큰술), 홍고추 5g(1/2개), 레몬(껍질) 5g(1작은술), 생강 2g(1/2작은술), 식초 5g(1작은술), 다진 마늘 5g(1작은술) 소스
양조간장 15g(1큰술), 다시마 5g, 생강즙 2g(1/2작은술), 다진 마늘 2g(1/2작은술), 다진 청양고추 20g(1⅓큰술),
레몬(즙) 10g(2작은술), 식초 15g(1큰술), 설탕 10g(2작은술), 후춧가루 1g
장식
시금치 40g, 방울토마토 40g(1/4개)",128.5,3.7,6.9,9.6,154.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00167_1.png,0,0,0,0,0,0
recipe-347,미트소스로 속을 채운 크로켓과 바질,튀기기,반찬,0,0,"주재료
쌀 100g(1/2컵), 양파 15g(1/10개), 버터 10g(2작은술), 미트소스 30g(2큰술), 빵가루 30g(2큰술), 달걀 60g(1개), 토마토 200g(1½개),
올리브오일 20g(4작은술), 화이트와인 30g(2큰술), 닭 육수 300g(1½컵), 밀가루 50g(1/4컵), 기름 200g(1컵)
소스
양파 15g(1/20개), 올리브오일 20g(4작은술), 화이트와인 30g(2큰술), 설탕 20g(4작은술), 후춧가루 2g(1/2작은술)
장식
다진 파슬리 2g(1/2작은술)",154.7,21.5,3.3,6.2,53.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00168_1.png,0,0,0,0,0,0
recipe-348,멸치오일로 맛을 낸 모둠 그릴채소 절임,굽기,반찬,0,0,"주재료
애호박 40g(1/3개), 파프리카 40g(1/2개), 아스파라거스 40g(3개), 표고버섯 20g(2개) 발사믹식초 20g(4작은술)
부재료
엔다이브 20g(1/3개), 라디치오 20g(1/15개)
양념
멸치젓갈 10g(2작은술), 올리브오일 30g(2큰술), 다진마늘 10g(2작은술), 후춧가루 2g(1/2작은술), 양파 40g(1/3개)",84.9,6.3,1.5,6,61.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00169_1.png,0,0,0,0,0,0
recipe-349,비지를 넣은 쇠고기말이 구이,굽기,반찬,0,0,"주재료
쇠고기 100g, 비지 75g, 양파 25g(/1/6개), 당근 10g(1/10개), 청양고추 10g(1개), 녹말가루 5g(1작은술), 흰후춧가루 5g(1작은술) 쇠고기양념
약간장 2g(1/2작은술), 매실청 5g(1작은술), 청주 5g(1작은술)
약간장
간장 700g(1병), 다시마 20g, 마늘 30g(6개), 생강 20g(1개), 양파 280g(1개), 파 20g(1/2개), 흰 후춧가루 1g, 물 2L 요쿠르트소스
호상요구르트 45g(3큰술), 올리고당 15g(1큰술), 레몬즙 5g(1작은술)
장식
아몬드슬라이스 15g(1큰술)",134.2,12.9,11.6,4,76.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00170_1.png,0,0,0,0,0,0
recipe-350,구운 두부 위에 올린 모듬 채소구이와 발사믹 소스,굽기,반찬,0,0,"주재료
두부 190g(1/2모), 애호박 40g(1/3개), 가지 30g(1/5개),
토마토 40g(1/10개), 양파 75g(1/2개), 깻잎 2g(2장), 올리브오일 15g(1큰술)
소스
발사믹식초 15g(1큰술), 로즈마리 2g, 후춧가루 5g(1작은술)
장식
황파프리카 5g, 청파프리카 5g, 마늘 10g(2개)",99.9,4.9,5.6,6.4,9.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00171_1.png,0,0,0,0,0,0
recipe-351,청국장소스 연어 스테이크,굽기,일품,0,0,"주재료
마늘종 60g(10개), 연어 200g, 식용유 5g(1/2작은술)
소스
검정깨 5g(1작은술), 청국장가루 5g(1작은술), 마요네즈 20g(4작은술)
장식
대추 5g(1개)",209.3,3.9,17.6,13.7,56.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00172_1.png,0,0,0,0,0,0
recipe-352,두부곤약조림,끓이기,반찬,0,0,"재료 곤약(100g), 두부(100g), 가지(20g), 애호박(20g), 꽈리고추(15g)
조림장 감자전분(6g), 저염간장(3g), 물(165g), 다진 마늘(2g)
유자청(10g), 고추기름(10g)",183.4,4.61,3.15,3.13,97.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00258_1.png,0,0,0,0,0,0
recipe-353,아귀나가사키조림,끓이기,반찬,0,0,"재료 미나리(10g), 숙주(10g), 양파(10g), 대파(10g), 청양고추(5g), 붉은 고추(5g)
아스파라거스(5g), 문어(20g), 꽃게(30g), 조개(30g), 전복(30g)
소라(30g), 새우(50g), 아귀(50g), 녹말물(10g)
육수 마늘(7g), 대파(10g), 통후추(5g), 양파(10g), 가다랑어포(5g)",167.9,2.77,9,0.4,460.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00259_1.png,0,0,0,0,0,0
recipe-354,카레가자미조림,끓이기,반찬,0,0,"재료 고구마(10g), 당근(10g), 양파(10g), 파프리카(30g), 양송이버섯(10g)
브로콜리(8g), 가자미(50g), 밀가루(15g), 달걀(30g), 버터(10g)
치킨스톡(200g), 코코넛 밀크(14g), 생크림(16g), 청양고추(2g)
양념 다진 마늘(10g), 토마토페이스트(10g), 카레가루(5g), 강황가루(2g)",168,4.71,8.45,4.58,251.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00260_1.png,0,0,0,0,0,0
recipe-355,타콤소스닭조림,끓이기,반찬,0,0,"재료 양파(80g), 셀러리(15g), 당근(15g), 사과(30g), 양송이버섯(20g)
새송이버섯(17.5g), 가지(15g), 토마토(125g), 단호박(35g)
브로콜리(25g), 닭가슴살(150g), 닭육수(200g)
닭밑간양념 다진 마늘(4g), 생강(2.5g), 후춧가루(0.3g)
양념 다진 마늘(3g), 월계수잎(1g=2장), 오레가노(0.25g), 바질(0.25g), 파슬리가루(0.1g)",302.9,3.66,13.5,2.71,82.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00261_1.png,0,0,0,0,0,0
recipe-356,토마토콩조림,끓이기,반찬,0,0,"재료 콩(대두, 100g), 양파(50g), 양송이버섯(30g), 토마토(200g)
양념 설탕(4g), 후춧가루(2g), 파슬리가루(2g)",452.5,16.1,12.9,4.68,26.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00262_1.png,0,0,0,0,0,0
recipe-357,관자해장국,끓이기,국&찌개,0,0,"재료 풋고추(2g), 붉은 고추(1g), 무(80g), 당근(30g), 양파(50g)
노란 파프리카(30g), 두부(100g)
육수 콩나물(80g), 다시마(7g), 관자(70g), 물(300g)
토마토소스 토마토(200g), 붉은 파프리카(30g), 고춧가루(20g)
발 사믹식초(13g)
양념 다진 마늘(15g)",440.3,5.57,2.96,1.15,197.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00263_1.png,0,0,0,0,0,0
recipe-358,견과류들깨해장탕,끓이기,국&찌개,0,0,"재료 느타리버섯(20g), 양송이버섯(20g), 표고버섯(20g), 두부(40g)
애호박(40g), 양파(30g), 밤(30g), 호두(10g), 멸치다시마육수(300g)
양념 들기름(10g), 들깻가루(30g)",363.2,5.63,4.1,5.64,90.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00264_1.png,0,0,0,0,0,0
recipe-359,뿌리채소들깨수제비,끓이기,국&찌개,0,0,"재료 다시마(2g), 감자(20g), 연근(20g), 마른 미역(2g)
새알심 찹쌀가루(40g), 물(25g), 소금(0.1g)
양념 들기름(5g), 다진 마늘(15g), 들깻가루(50g), 국간장(5g)",276.1,9.2,3.3,4.6,680.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00265_1.png,0,0,0,0,0,0
recipe-360,대구지리탕,끓이기,국&찌개,0,0,"재료 대구(150g), 미나리(15g), 청양고추(1g), 붉은 고추(1g)
콩나물(25g), 쑥갓(10g)
반죽 쑥가루(10g), 밀가루(20g)
육수 다시마(1g), 북어(15g), 무(30g), 물(500g)
양념 다진 마늘(10g), 다진 생강(3g)",267.7,3.87,7.19,1.15,277.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00266_1.png,0,0,0,0,0,0
recipe-361,양지해장국,끓이기,국&찌개,0,0,"재료 쇠고기육수(30g)
느타리버섯(10g), 애호박(20g), 청양고추(1g)
대파(10g), 방울토마토(80g), 콩나물(50g)
양념 다진 마늘(8g), 저염국간장(2.5g), 소금(0.5g)",103.8,2.47,2.89,1.32,79.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00267_1.png,0,0,0,0,0,0
recipe-362,토마토돼지고기해장국,끓이기,국&찌개,0,0,"재료 양파(40g), 청양고추(3g), 토마토(250g)
돼지고기(사태, 60g), 방울토마토(60g)
육수 무(20g), 다시마(3g) 대파(10g), 마른 표고버섯(3g), 양파(30g), 물(400g)
양념 다진 마늘(5g), 바질가루(0.1g), 설탕(2.5g), 후춧가루(0.1g)",171.1,4.58,2.52,0.79,72.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00268_1.png,0,0,0,0,0,0
recipe-363,효종갱,끓이기,국&찌개,0,0,"재료 배추(20g), 무(10g), 느타리버섯(20g), 표고버섯(20g), 전복(100g)
육수 쇠고기(양지 50g, 갈비 50g), 양파(40g), 마늘(10g), 물(300g)
양념 저염간장(10g)",186.1,0.99,4.95,1.69,220.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00269_1.png,0,0,0,0,0,0
recipe-364,해물토마토김치찌개,끓이기,국&찌개,0,0,"재료 김치(40g), 토마토(30g), 양파(40g), 오징어(15g), 홍합(20g)
바지락(15g), 주꾸미(25g), 데친 미나리(2g), 쑥갓(5g)
느타리버섯(7g), 팽이버섯(7g), 어슷 썬 풋고추(1g)
김치주머니 소 새우(15g), 부추(3g), 불린 당면(7g)
불린 무말랭이(3g), 녹말가루(5g), 달걀(23g)",88.2,2,1,0.5,566.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00270_1.png,0,0,0,0,0,0
recipe-365,버섯 두유 소스 볶음,볶기,반찬,0,0,"버섯볶음
새송이버섯 100g(3개), 올리브유 10g(2작은술)
두유 소스
두유 20g(1⅓큰술), 생크림 10g(2작은술), 청양고추 5g(1/2개), 후추 약간
곁들임
새싹채소 20g",285,17,9,20,53,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00018_1.png,0,0,0,0,0,0
recipe-366,백일송이버섯 볶음,볶기,반찬,0,0,"백일송이버섯볶음
백일송이버섯 65g(1컵), 노랑 파프리카 5g(5×1cm), 빨강 파프리카 5g(5×1cm), 카놀라유 3g(2/3작은술)",80,10,3,3,11,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00019_1.png,0,0,0,0,0,0
recipe-367,매실 소스를 곁들인 돼지사태 채소볶음,볶기,반찬,0,0,"돼지사태 채소볶음
돼지사태 100g, 빨강 파프리카 10g(5×2cm), 노랑 파프리카 10g(5×2cm), 청 파프리카 10g(5×2cm), 양파 20g(3×4cm), 식용유 15g(1큰술)
고기양념
양파 10g(2×1cm), 다진 마늘 10g(2작은술), 후추 3g(1/2작은술), 월계수잎 1장, 물 50ml(1/4컵)
매실 소스
매실액 30g(2큰술), 고추장 5g(1작은술)",310,20,28,13,468,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00020_1.png,0,0,0,0,0,0
recipe-368,땅콩 소스 버섯 가지 나물,끓이기,반찬,0,0,"버섯 가지 나물
가지 15g(1/10개), 새송이버섯 15g(1/2개), 표고버섯 10g(1장)
땅콩 소스
땅콩가루 10g(2작은술), 다진마늘 2g(1/3작은술), 참기름 2g(1/3작은술), 간장 약간",165,18,8,7,58,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00021_1.png,0,0,0,0,0,0
recipe-369,닭다리 단호박 사과 매실 조림,끓이기,반찬,0,0,"닭다리구이
닭다리 살 80g(1개), 단호박 80g(8ⅹ8cm), 사과 20g(1/8개),
당근 30g(1/5개), 양파 30g(1/4개), 마늘 5g(1쪽), 맛술 3g(2/3작은술), 올리브유 5g(1작은술), 소금 약간, 후추 약간
매실 소스
매실액 15g(1큰술), 저염 간장 5g(1작은술), 전분 2g(1/3작은술), 물 30ml(2큰술)",255,16,36,5,618,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00022_1.png,0,0,0,0,0,0
recipe-370,토마토 장조림,끓이기,반찬,0,0,"토마토 장조림
쇠고기 안심살 250g, 메추리알 60g(6개), 방울토마토 30g(3개), 청양고추 10g(1개), 마늘 5g(1쪽), 식용유 3g(2/3작은술)
토마토 양념
토마토 200g(1개), 간장 15g(1큰술), 물 100ml(1/2컵)
메추리알 삶기
식초 5g(1작은술), 소금 5g(1작은술)",300,5,43,12,393,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00023_1.png,0,0,0,0,0,0
recipe-371,고등어 카레 조림,끓이기,반찬,0,0,"고등어구이
손질한 고등어 120g(1/2마리), 밀가루 10g(2작은술), 식용유 10g(2작은술), 레몬즙 5g(1작은술), 로즈마리 약간
카레조림 소스
요리당 15g(1큰술), 식용유 5g(1작은술), 다진 마늘 3g(2/3작은술), 카레가루 5g(1작은술), 저염 간장 3g(2/3작은술), 물 100ml(1/2컵)",325,9,30,17,342,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00024_1.png,0,0,0,0,0,0
recipe-372,두부적,굽기,반찬,0,0,"두부적
두부 65g(1/5모), 당근 10g(5×3×1cm), 양파 10g(4×3×1cm), 대파 10g(5cm)
곁들임
양파 40g(1/3개), 올리브유 10g(2작은술),
간장요거트 소스
플레인요거트 15g(1큰술), 간장 2g(1/3작은술)",110,6,10,5,23,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00025_1.png,0,0,0,0,0,0
